link,current_slice_id,future_slice_id,label
316755,8,31,1
268708,125,143,1
333007,8,12,1
221252,9,28,1
515160,4,22,1
58817,0,23,1
269760,217,229,1
269756,8,30,1
642288,5,18,1
316755,8,32,1
582794,9,18,1
333007,8,13,1
58817,0,24,1
221252,9,29,1
622313,2,22,1
515160,4,23,1
557926,1,17,1
213275,161,173,1
259777,422,434,1
306515,3,20,1
268708,125,144,1
622619,10,15,1
38366,1,26,1
613799,9,23,1
34781,2,26,1
136381,7,12,1
172137,671,683,1
183732,163,188,1
253632,1,21,1
382994,3,19,1
206123,9,34,1
244478,7,31,1
336609,6,22,1
544460,8,26,1
256773,2,29,1
383111,6,11,1
357539,671,697,2
196798,160,181,1
273511,10,22,1
215724,6,23,1
211478,8,37,1
501605,9,13,1
244359,7,14,1
228095,10,24,1
443581,6,17,1
660122,5,27,1
335531,192,208,1
264516,9,14,1
192965,2,20,1
136381,7,31,1
193361,0,18,1
476816,10,28,1
153745,695,716,1
306816,8,11,1
273188,9,29,1
277985,9,22,1
336726,8,18,1
268128,4,29,1
38368,1,21,1
383111,6,30,1
164691,8,12,1
313436,6,14,1
443581,6,24,1
320742,8,18,1
244359,7,21,1
182095,7,28,1
193361,0,25,1
226676,9,38,1
264516,9,21,1
211095,7,28,1
330507,7,13,1
336726,8,25,1
54228,143,169,1
501605,9,20,1
620997,10,36,1
99012,6,16,1
273188,9,36,1
476816,10,35,1
99012,6,18,1
38368,1,30,1
164691,8,21,1
228095,10,33,1
339214,5,31,1
244359,7,23,1
139341,3,21,1
193361,0,27,1
277985,9,31,1
336726,8,27,1
313436,6,16,1
476816,10,37,1
306816,8,20,1
273188,9,38,1
501605,9,22,1
9015,0,19,1
270814,1,15,1
309556,4,24,1
249842,548,564,1
268967,8,21,1
413732,5,13,1
267573,7,28,1
296572,8,21,1
70797,0,11,1
254546,5,13,1
176201,3,20,1
157522,5,21,1
383088,6,28,1
158420,8,19,1
294273,351,366,1
197858,3,31,1
616454,2,12,1
544440,479,507,1
679046,7,30,1
336644,7,19,1
332673,3,28,1
272383,10,15,1
535145,10,16,1
684890,8,12,1
465812,7,36,1
310831,1,18,1
269713,8,36,1
314815,0,26,1
549591,1,21,1
19629,3,19,1
214042,8,23,1
517531,6,28,1
583013,5,13,1
176785,10,38,1
333791,17,23,1
300475,1,25,1
278502,10,15,1
182045,6,14,1
270086,9,14,1
516729,0,20,1
333467,92,104,1
316187,3,29,1
501051,10,38,1
213300,0,16,1
215414,10,25,1
502620,9,21,1
15653,5,23,1
502902,32,36,1
294278,149,177,1
267657,3,22,1
152334,0,27,1
308644,0,18,1
509155,3,13,1
322485,3,32,1
335847,1,24,1
565460,237,265,1
335460,3,18,1
420672,8,36,1
619942,10,36,1
592988,647,662,1
332599,167,184,1
277647,7,11,1
260410,6,15,1
382723,4,15,1
205532,7,30,1
34035,1,13,1
675551,3,28,1
505645,0,22,1
309889,2,26,1
17845,199,216,1
214058,10,37,1
60542,5,14,1
273473,8,37,1
34689,4,13,1
654279,12,29,1
213681,4,25,1
257581,8,24,1
468914,2,15,1
174049,8,13,1
682794,5,21,1
358917,10,33,1
314449,8,13,1
24542,468,482,1
99631,6,33,1
213657,4,32,1
489548,18,38,1
73239,10,25,1
277647,7,19,1
99020,3,13,1
251782,2,14,1
226672,10,15,1
236604,0,12,1
508560,4,20,1
501255,8,21,1
38587,10,30,1
24542,468,484,1
174049,8,15,1
495237,1,30,1
446379,585,596,2
99631,6,35,1
213681,4,27,1
196707,195,221,1
251782,2,16,1
314449,8,15,1
226672,10,17,1
622774,10,35,1
99020,3,15,1
73239,10,27,1
468914,2,17,1
112217,5,30,1
166382,682,705,1
34689,4,15,1
12687,5,19,1
321682,10,21,1
358917,10,35,1
338667,2,30,1
654279,12,35,1
36998,8,13,1
112714,186,200,1
228515,4,19,1
199027,1,30,1
258242,8,14,1
260410,6,29,1
323314,1,17,1
226667,7,15,1
213681,4,31,1
279776,0,12,1
317402,6,18,1
193015,4,18,1
653872,0,15,1
335585,3,16,1
468914,2,21,1
251782,2,20,1
509200,9,19,1
277647,7,25,1
73239,10,31,1
53958,3,14,1
226672,10,21,1
506142,163,176,1
260410,6,33,1
335585,3,20,1
278632,5,13,1
64790,153,182,1
382723,4,33,1
317402,6,22,1
339049,10,21,1
193015,4,22,1
511235,0,18,1
323314,1,21,1
231793,32,43,1
623182,8,13,1
324345,9,29,1
264050,212,230,2
374221,9,26,1
228515,4,23,1
37358,196,222,1
162288,9,25,1
419160,554,580,1
258242,8,21,1
339049,10,24,1
335585,3,23,1
228515,4,26,1
278632,5,16,1
317402,6,25,1
37358,196,225,1
226667,7,22,1
374221,9,29,1
254009,4,15,1
419160,554,583,1
183566,9,12,1
231793,32,46,1
36998,8,20,1
53958,3,21,1
264050,212,233,2
277647,7,32,1
162288,9,28,1
323314,1,24,1
193015,4,25,1
260824,0,29,1
183566,9,38,1
207840,4,32,1
20685,111,128,1
98940,7,35,1
332975,1,21,1
256402,2,16,1
618866,7,20,1
197860,1,21,1
608929,2,12,1
19534,9,15,1
226843,3,28,1
309418,8,11,1
260264,6,22,1
193420,8,36,1
38620,6,13,1
567175,7,35,1
221169,3,18,1
220656,3,22,1
213618,5,21,1
511231,3,26,1
300963,2,23,1
215652,7,33,1
479241,1,15,1
321629,3,27,1
106983,3,21,1
295842,9,25,1
255533,664,677,1
549914,27,47,1
607131,128,144,1
183593,7,28,1
322085,1,23,1
375836,3,21,1
314826,0,25,1
157671,7,13,1
38620,6,32,1
290646,10,25,1
197925,8,11,1
197945,7,22,1
376270,9,14,1
269071,9,24,1
309418,8,30,1
175053,9,11,1
192856,6,23,1
595789,2,26,1
319096,2,18,1
595425,9,24,1
339427,8,19,1
266236,4,22,1
242851,240,253,1
316012,2,21,1
136384,8,15,1
39627,5,32,1
324343,8,24,1
206069,6,22,1
309418,8,36,1
266236,4,28,1
315285,5,23,1
73903,10,12,1
197925,8,17,1
277705,6,32,1
375836,3,27,1
675429,10,33,1
270167,0,25,1
33739,4,33,1
197945,7,28,1
192856,6,29,1
157671,7,19,1
322085,1,29,1
510562,8,22,1
315953,5,11,1
71623,7,25,1
318969,0,23,1
214810,0,22,1
236004,563,576,2
172328,4,21,1
213682,10,12,1
58567,10,18,1
164595,4,11,1
316012,2,29,1
418222,2,23,1
314856,9,13,1
229951,496,508,2
210104,9,25,1
243607,403,429,1
377728,7,15,1
34443,2,20,1
682858,6,26,1
348692,0,23,1
209839,8,17,1
152556,341,369,1
36828,135,163,1
277463,6,12,1
278878,5,24,1
142996,2,29,1
315953,5,19,1
678658,1,18,1
266430,7,25,1
353577,130,144,1
53948,3,28,1
72304,8,37,1
268464,6,25,1
17477,2,21,1
600412,155,175,1
619734,1,24,1
67621,10,30,1
501570,7,35,2
257951,4,17,1
335598,8,36,1
661871,10,27,1
440137,10,13,1
651039,3,12,1
142037,4,21,1
179803,0,11,1
182362,14,21,1
619734,1,27,1
440137,10,16,1
338540,189,212,1
605147,3,16,1
69213,192,210,1
17477,2,24,1
411379,222,251,1
651039,3,15,1
268464,6,28,1
71345,5,12,1
316413,1,20,1
98973,9,31,1
209352,7,26,1
677185,9,26,1
9785,2,11,1
378399,7,16,1
163385,7,19,1
9132,6,23,1
249739,142,159,1
324106,10,19,1
503550,10,13,1
348923,187,202,1
332958,10,25,1
143370,10,23,1
51091,128,153,1
335851,9,32,1
155361,10,32,1
228171,4,18,1
624633,8,22,1
268980,4,33,1
597719,3,13,1
604227,335,361,1
142006,6,29,1
360405,3,22,1
270761,169,190,1
278008,6,29,1
358491,333,346,1
533093,5,14,1
262345,9,21,1
209089,2,13,1
216086,9,34,1
324344,3,21,1
38377,0,19,1
317343,3,18,1
596224,6,29,1
623282,4,16,1
38939,6,34,1
143112,0,25,1
267516,10,36,1
223262,2,14,1
232919,5,20,1
316048,8,17,1
622232,2,21,1
229953,187,198,1
265527,1,12,1
212842,299,323,3
359160,1,13,1
39712,6,17,1
255968,7,30,1
186777,5,27,1
503326,156,178,1
316779,6,28,1
318941,9,16,1
381464,155,167,1
650792,4,32,1
682853,8,19,1
255864,4,15,1
35526,5,19,1
309727,5,17,1
18997,9,27,1
73049,152,167,1
353047,130,143,1
11263,3,24,1
335501,144,157,1
576013,361,372,1
308231,158,175,1
365257,4,32,1
260277,2,28,1
682830,1,19,1
33727,0,21,1
268717,9,33,1
516797,10,29,1
267520,1,23,1
508012,6,24,1
141449,4,11,1
571824,8,27,1
137209,1,24,1
222017,0,14,1
278154,0,14,1
335501,144,163,1
684761,4,13,1
516797,10,35,1
527623,403,417,1
324400,3,15,1
173432,582,602,1
509741,503,525,1
310345,3,15,1
153139,3,20,1
11263,3,30,1
255864,4,21,1
508012,6,30,1
682830,1,25,1
224653,3,13,1
317179,1,12,1
502611,3,24,1
663414,9,17,1
309727,5,23,1
348694,3,29,1
279610,8,23,1
318941,9,34,1
358081,8,26,1
171167,161,183,1
682853,8,37,1
377333,6,13,1
154164,5,23,1
575423,7,27,1
69997,0,12,1
268424,3,25,1
376290,2,15,1
263828,0,21,1
650955,4,17,1
638891,9,15,1
626304,1,19,1
39712,6,35,1
231553,7,11,1
376177,1,14,2
501568,2,27,2
352076,8,36,1
318986,4,17,1
160869,8,12,1
358081,8,32,1
354785,1,21,1
504426,2,28,1
268424,3,31,1
39651,9,19,1
104932,485,497,1
154452,0,24,1
650955,4,23,1
11601,10,28,1
575423,7,33,1
541825,9,16,1
348693,10,28,1
72440,6,15,1
279818,10,15,1
626304,1,25,1
70195,3,29,1
333584,1,22,1
33713,6,17,1
377333,6,31,1
160869,8,24,1
641418,0,12,1
267663,9,20,1
318986,4,29,1
20467,6,14,1
166989,424,446,1
541825,9,28,1
653674,8,19,1
154502,7,15,1
72440,6,27,1
203531,5,14,1
638891,9,33,1
247118,1,21,1
279818,10,27,1
292110,525,548,1
653715,5,20,1
276254,6,14,1
337533,207,222,1
228143,1,12,1
595931,3,31,1
223689,8,19,1
264022,4,21,1
277353,0,28,1
144367,103,121,1
312172,6,27,1
182592,4,17,1
144620,6,22,1
516914,2,21,1
221545,7,32,1
171620,51,65,1
597571,9,38,1
542162,5,14,1
615190,10,24,1
504938,8,28,1
152812,10,15,1
577356,5,13,1
376442,10,16,1
501075,4,21,1
183430,3,26,1
620190,187,212,1
336105,8,18,1
306806,3,28,1
277707,0,14,1
193782,2,31,1
33713,6,33,1
496638,7,21,1
336123,6,27,1
653674,8,35,1
154502,7,31,1
277950,8,22,1
20467,6,30,1
578266,3,16,1
382887,6,15,1
280358,10,11,1
382887,6,17,1
542162,5,16,1
376442,10,18,1
423697,194,208,1
277707,0,16,1
440369,5,11,1
280358,10,13,1
577485,185,212,2
589336,454,470,1
615190,10,26,1
326563,177,204,1
268480,3,23,1
277950,8,24,1
33713,6,35,1
577356,5,15,1
183430,3,28,1
336123,6,29,1
620190,187,214,1
20467,6,32,1
152812,10,17,1
578266,3,18,1
501075,4,23,1
653674,8,37,1
310308,27,40,1
15955,2,16,1
245259,10,14,1
254452,7,19,1
336105,8,24,1
163394,2,12,1
568789,0,22,1
183430,3,32,1
205534,8,11,1
151984,6,12,1
171813,2,14,1
277707,0,20,1
542162,5,20,1
575482,10,12,1
272041,2,12,1
615190,10,30,1
478697,2,27,1
382887,6,21,1
336123,6,33,1
552135,1,19,1
578266,3,22,1
152812,10,21,1
211316,10,36,1
376442,10,22,1
242550,618,632,1
682347,5,22,1
446793,4,24,1
324153,2,24,1
334946,0,26,1
254218,10,39,1
279574,5,11,1
70664,577,606,2
403421,218,236,1
374933,7,23,1
676764,620,632,1
606370,0,29,1
241726,5,12,1
144434,10,37,1
243339,4,12,1
33389,4,17,1
171642,10,17,1
102674,10,24,1
544486,3,29,1
279574,5,31,1
639857,195,220,1
238944,7,30,1
273096,6,13,1
58964,6,26,1
506499,4,24,1
309107,5,26,1
241726,5,32,1
243339,4,32,1
336004,0,13,1
165186,222,248,1
590476,2,20,1
179796,5,15,1
143098,157,176,1
266241,3,22,1
624085,0,13,1
508791,3,15,1
281951,6,27,1
182494,7,23,1
98847,3,31,1
308709,3,23,1
234513,8,28,1
262609,10,14,1
320455,1,15,1
16719,15,36,1
543597,671,686,1
273458,2,20,1
268598,5,20,1
270202,3,27,1
58877,6,22,1
142570,1,13,1
142821,15,22,1
175895,2,15,1
383520,4,25,1
335587,4,15,1
248656,5,25,1
252978,5,14,1
216846,1,24,1
503333,8,32,1
204787,9,25,1
39704,67,81,1
216846,1,25,1
503733,6,32,1
262609,10,15,1
270202,3,28,1
98847,3,32,1
503333,8,33,1
248656,5,26,1
335587,4,16,1
268598,5,21,1
252978,5,15,1
308709,3,24,1
204787,9,26,1
142570,1,14,1
320455,1,16,1
383520,4,26,1
142821,15,23,1
39704,67,82,1
175895,2,16,1
58877,6,23,1
273458,2,21,1
191497,223,249,1
506593,10,12,1
177229,3,17,1
205535,4,15,1
352689,3,30,1
240949,6,15,1
279614,8,14,1
640271,7,33,1
214791,9,37,1
157521,9,26,1
511963,9,20,1
321542,216,228,1
253573,10,17,1
55860,11,40,1
336209,2,17,1
270566,2,24,1
271197,10,14,1
544884,1,12,1
254410,6,14,1
270202,3,31,1
336083,9,34,1
448646,10,27,1
37356,7,35,1
595661,5,26,1
170975,426,442,1
507922,8,14,1
53904,5,24,1
260766,6,19,1
264343,5,15,1
272419,10,24,1
353096,4,18,1
260434,7,28,1
636342,2,17,1
513577,9,37,1
513083,214,237,1
462745,156,170,1
307712,9,34,1
675571,3,15,1
64802,2,24,1
639102,3,11,1
619566,8,33,1
554252,200,222,1
516913,2,24,1
306733,6,32,1
619735,10,38,1
270827,7,12,1
143110,7,15,1
269032,4,26,1
544337,1,17,1
215409,4,26,1
312205,2,14,1
503266,4,29,1
237325,1,19,1
280055,7,18,1
675571,3,32,1
636317,284,297,1
575888,5,15,1
263674,2,21,1
335548,4,26,1
383051,6,15,1
57936,5,21,1
650042,3,24,1
232728,6,14,1
152856,7,30,1
352043,9,13,1
389260,9,22,1
569366,7,22,1
642811,151,177,1
283431,6,35,1
358932,194,212,1
181912,10,26,1
277455,9,22,1
38865,5,30,1
257877,404,419,1
624822,150,176,1
332981,3,29,1
614858,6,15,1
260766,6,24,1
503845,1,14,1
321474,0,27,1
336209,2,22,1
551328,7,13,1
253573,10,22,1
222305,3,29,1
179313,6,18,1
501188,2,29,1
270178,3,16,1
595661,5,31,1
684751,6,11,1
182880,8,29,1
206289,0,13,1
272045,7,19,1
310909,2,14,1
273096,6,35,1
640546,2,29,1
268695,8,19,1
448646,10,32,1
228551,5,17,1
276587,9,24,1
182882,8,22,1
509751,1,15,1
279927,6,19,1
588450,4,32,1
558057,3,14,1
184981,2,25,1
193016,9,38,1
268695,8,36,1
228561,3,26,1
179313,6,35,1
272045,7,36,1
278739,7,17,1
227071,4,22,1
310909,2,31,1
507814,2,20,1
296920,7,16,1
310290,3,24,1
614140,1,25,1
640538,131,160,1
530765,195,211,1
467748,6,21,1
39404,6,34,1
628089,6,28,1
271054,7,31,1
273507,7,23,1
338345,3,26,1
152856,7,13,1
203525,8,12,1
470005,186,215,2
476171,10,29,1
503266,4,20,1
38865,5,13,1
283431,6,18,1
620007,6,34,1
9784,9,26,1
335549,10,39,1
578194,1,22,1
620130,5,18,1
338925,2,28,1
214801,167,182,1
634566,8,24,1
214614,0,19,1
223374,10,32,1
138953,3,14,1
237366,5,24,1
312482,0,11,1
508737,3,25,1
185009,5,14,1
57935,9,37,1
273677,201,224,1
273573,7,35,1
515413,0,18,1
269011,208,236,2
550265,197,217,1
316883,9,28,1
544910,1,20,1
647732,204,222,1
332961,83,95,1
476169,8,28,1
578453,18,46,1
269011,4,17,1
662486,6,26,1
238940,6,25,1
57396,10,12,1
262368,5,28,1
240836,6,29,1
224827,3,20,1
250008,7,25,1
339407,167,193,1
336725,8,22,1
315461,8,25,1
164941,3,16,1
155360,4,32,1
38534,7,17,1
181979,4,24,1
544911,8,20,1
317213,1,24,1
545264,212,238,1
450508,5,34,1
20338,7,25,1
593770,3,18,1
56015,5,22,1
142815,4,22,1
199768,9,25,1
412246,2,13,1
608641,5,11,1
106922,11,14,1
339223,164,184,1
455194,3,20,1
60461,7,26,1
508791,195,223,1
609891,8,37,1
153113,4,22,1
279140,8,11,1
309438,10,22,1
224987,10,17,1
377422,2,23,1
319709,0,14,1
269708,2,29,1
601533,9,18,1
190853,68,82,1
228551,5,23,1
245262,2,17,1
36896,6,23,1
558057,3,20,1
323860,7,19,1
206133,0,18,1
228561,3,32,1
661511,8,18,1
276587,9,30,1
184981,2,31,1
310290,3,30,1
278739,7,23,1
324220,5,17,1
623650,3,17,1
509751,1,21,1
296920,7,22,1
34905,6,26,1
212030,10,37,1
58878,2,22,1
504440,7,21,1
223374,10,15,1
600864,2,17,1
278479,4,19,1
273573,7,18,1
236608,196,211,1
269011,208,219,1
516426,3,15,1
332981,3,20,1
507699,9,29,1
116136,197,213,1
206156,8,28,1
325403,6,15,1
532078,0,16,1
639335,6,18,1
296920,7,26,1
278225,1,12,1
509751,1,25,1
278739,7,27,1
616601,2,15,1
558057,3,24,1
507814,2,30,1
227071,4,32,1
212800,177,192,1
276587,9,34,1
228551,5,27,1
110535,6,14,1
182882,8,32,1
506120,10,37,1
58893,10,35,1
255881,3,18,1
257422,1,28,1
220567,132,147,1
611833,5,22,1
249950,154,172,1
509657,1,28,1
378939,0,15,1
179863,9,29,1
39403,9,30,1
70047,161,188,1
512462,9,35,1
110485,4,31,1
309438,10,39,1
206137,9,34,1
37843,10,14,1
179832,1,14,1
374436,1,11,1
152591,680,698,1
100528,5,11,1
282234,4,13,1
619867,9,30,1
262296,3,20,1
29910,686,701,1
43128,8,23,1
471399,1,19,1
639480,2,19,1
529546,4,30,1
64937,7,30,1
166989,209,220,1
572565,207,221,1
63263,7,17,1
68903,9,17,1
650791,7,32,1
141340,9,17,1
262322,8,22,1
440767,180,208,1
110864,2,22,1
315598,3,31,1
307693,10,37,1
254501,2,13,1
68172,237,257,2
653165,2,27,1
156090,196,225,1
191634,509,529,1
377011,8,17,1
529973,188,199,1
307481,10,14,1
43128,8,17,1
164941,3,30,1
262296,3,14,1
38534,7,31,1
624088,0,11,1
509690,0,12,1
37885,149,167,1
508677,10,24,1
619867,9,24,1
19733,7,23,1
110674,9,16,1
205734,10,39,1
566948,6,23,1
206137,9,28,1
512462,9,29,1
412245,6,11,1
152814,7,34,1
110485,4,25,1
154234,7,31,1
476170,1,29,1
314250,3,17,1
684814,8,28,1
17469,0,22,1
349138,1,27,1
511382,1,15,1
382722,6,24,1
182370,4,32,1
98946,2,21,1
110405,3,28,1
490808,199,214,1
228517,8,20,1
38598,1,30,1
162569,0,13,1
270201,1,20,1
288279,259,271,3
33446,4,16,1
421157,1,23,1
215455,172,196,1
613649,7,22,1
326901,2,21,1
224400,10,12,1
661330,7,23,1
453696,188,214,1
374898,1,13,1
253995,10,17,1
403681,101,116,1
238562,0,27,1
110478,7,11,1
262332,1,30,1
9858,7,27,1
172528,8,14,1
598405,12,26,1
102709,662,674,1
41396,8,27,1
38812,7,20,1
650845,2,13,1
504125,7,26,1
511732,2,14,1
98939,10,32,1
334633,4,23,1
171698,202,226,1
214395,185,198,1
198147,5,31,1
206296,6,12,1
111797,10,18,1
101192,5,13,1
375793,4,23,1
211305,5,22,1
242797,176,194,1
36760,76,100,1
260220,5,16,1
508857,2,28,1
221171,5,27,1
613620,4,27,1
272129,5,22,1
16425,3,18,1
196803,682,709,1
139415,3,29,1
184298,1,14,1
70525,3,22,1
20682,1,24,1
38649,8,15,1
336134,5,28,1
268517,7,20,1
269857,4,27,1
161335,7,34,1
238705,6,13,1
224716,101,118,1
322775,2,27,1
263658,10,15,1
254491,4,30,1
14179,3,16,1
273060,5,24,1
252596,8,21,1
242763,5,23,1
529973,188,201,1
102052,10,21,1
214153,184,209,1
264313,6,30,1
306813,2,15,1
622235,8,24,1
69865,3,27,1
674889,8,11,1
508685,3,30,1
301689,7,34,1
598896,526,539,1
335218,3,14,1
67420,5,29,1
312179,9,32,1
288266,118,129,1
682783,166,194,1
269805,3,31,1
443199,6,24,1
590768,10,21,1
502661,5,21,1
236996,4,25,1
229238,8,23,1
321395,7,16,1
264327,5,23,1
300975,9,36,1
307757,4,15,1
39611,8,29,1
359200,3,13,1
336252,6,30,1
260299,8,24,1
335844,8,12,1
335797,10,30,1
295699,2,22,1
273057,200,211,1
243238,10,35,1
278543,8,15,1
178184,105,123,1
226547,222,235,1
277705,6,15,1
258491,3,29,1
578596,9,23,1
376074,6,26,3
332975,1,29,1
309418,8,19,1
232246,15,22,1
197860,1,29,1
33739,4,16,1
39627,5,15,1
675429,10,16,1
258225,9,27,1
321629,3,20,1
618866,7,28,1
34168,9,23,1
504879,5,26,1
675600,9,33,1
179668,3,11,1
164831,10,18,1
488292,7,16,1
238777,5,19,1
109943,10,20,1
110228,5,24,1
260270,0,20,1
657827,3,18,1
243869,8,35,1
573989,3,18,1
203221,6,15,1
503425,189,218,1
408415,173,191,1
107659,84,95,1
501152,8,37,1
98860,1,16,1
172371,7,26,1
570273,2,26,1
262603,3,26,1
225154,0,23,1
239633,10,33,1
72593,7,17,1
376093,4,24,1
504736,5,15,1
403325,7,21,1
334806,4,33,1
374982,9,26,1
442897,4,17,1
578265,6,28,1
198024,4,30,1
172371,7,29,1
321552,435,452,1
276573,152,163,1
239633,10,36,1
71427,4,30,1
267719,5,12,1
262603,3,29,1
376093,4,27,1
357566,149,166,1
225154,0,26,1
570273,2,29,1
658582,7,20,1
374982,9,29,1
504736,5,18,1
111224,9,24,1
333834,10,28,1
391945,71,86,1
268793,2,11,1
136482,9,29,1
314816,8,20,1
17079,647,665,1
246100,5,26,1
221498,5,28,1
645382,649,672,1
503962,153,176,1
629534,11,30,1
306047,5,23,1
597081,6,34,1
524365,4,21,1
246541,8,14,1
323321,3,22,1
143273,7,20,1
213577,9,11,1
481576,6,11,1
282835,543,554,1
608165,1,15,1
479305,10,14,1
309017,4,24,1
620007,6,23,1
326236,658,671,1
39404,6,23,1
338345,3,15,1
249729,1,28,1
76380,1,11,1
317364,5,32,1
271054,7,20,1
343386,2,13,1
628089,6,17,2
171309,3,14,1
151611,188,217,1
267964,5,22,1
9784,9,15,1
335549,10,28,1
476171,10,18,1
578194,1,11,1
58985,3,31,1
336259,105,127,1
235998,504,518,1
164151,160,178,1
99635,8,28,1
273507,7,12,1
645382,649,674,1
524365,4,23,1
213577,9,13,1
111224,9,26,1
306047,5,25,1
246541,8,16,1
17079,647,667,1
359030,276,305,1
481576,6,13,1
268793,2,13,1
314816,8,22,1
165095,3,12,1
675549,1,12,1
143273,7,22,1
323321,3,24,1
479305,10,16,1
596227,5,34,1
153094,0,11,1
608165,1,17,1
34669,9,16,1
279614,8,31,1
240949,6,32,1
507699,9,18,1
267221,0,24,1
511231,130,158,1
489548,144,172,1
206156,8,17,1
58878,2,11,1
338068,0,17,1
314816,8,29,1
309421,5,14,1
310830,208,232,1
578221,2,11,1
608104,5,25,1
72593,7,32,1
675549,1,19,1
460927,35,55,1
313157,1,20,1
153094,0,18,1
268670,8,24,1
344208,2,26,1
144362,10,13,1
269866,5,17,1
143273,7,29,1
509476,144,173,1
504736,5,30,1
182077,9,17,1
165095,3,19,1
182331,7,21,1
109357,166,193,1
172362,7,22,1
383051,6,32,1
17928,555,576,1
33413,0,16,1
280055,7,35,1
575888,5,32,1
225154,233,245,1
110411,120,145,1
336139,1,13,1
358697,374,403,2
570188,170,188,1
31675,658,672,1
71432,1,12,1
684893,0,16,1
476815,7,20,1
508973,2,11,1
312647,139,156,1
179783,2,16,1
99013,7,30,1
323709,1,18,1
297755,10,31,1
170906,206,234,1
73090,3,29,1
142817,9,23,1
246098,143,169,1
111280,3,30,1
533097,8,19,1
311745,2,12,1
182235,7,19,1
323751,4,32,1
143204,6,23,1
17343,9,35,1
64884,3,22,1
142872,540,565,1
38797,10,15,1
330191,4,24,1
141318,3,24,1
57110,8,28,1
684553,6,20,1
63254,7,27,1
418699,206,218,1
62799,2,28,1
307750,0,25,1
273467,5,27,1
380884,0,27,1
367296,5,13,1
376605,10,21,1
243401,8,15,1
257940,2,21,1
593014,365,384,1
456462,0,20,1
338608,208,222,1
172597,166,186,1
343640,0,19,1
336500,3,18,1
650907,9,21,1
34946,10,30,1
603602,178,205,1
318907,5,23,1
110234,10,36,1
266482,3,15,1
139654,2,24,1
647482,674,690,1
567836,8,33,1
483393,10,23,1
192055,10,26,1
109998,10,32,1
335530,8,16,1
383115,7,24,1
684686,5,21,1
684884,2,16,1
241722,171,185,1
266457,2,20,1
227051,1,17,1
501875,1,20,1
179601,8,11,1
9885,4,27,1
142034,152,168,1
312187,10,19,1
53894,5,22,1
310326,2,19,1
315905,267,287,2
248659,1,24,1
173366,9,15,1
237922,8,27,1
595904,5,17,1
183694,0,22,1
179314,4,11,1
302842,8,30,1
456702,119,135,1
458193,0,26,1
313023,1,17,1
228560,1,26,1
143429,4,29,1
277938,4,22,1
260321,2,24,1
321113,8,16,1
210149,219,231,1
171568,7,22,1
507601,8,30,1
378443,126,148,1
326125,10,16,1
508977,566,580,1
335663,0,12,1
336114,6,23,1
614881,6,33,1
177577,5,34,1
268968,0,14,1
279115,1,14,1
277710,6,14,1
312976,8,16,1
111813,2,21,1
269717,2,19,1
140942,9,30,1
173388,4,11,1
301770,4,14,1
192883,4,21,1
277689,7,28,1
603779,671,686,1
260269,1,17,1
310419,9,35,1
335499,0,23,1
273071,2,16,1
639588,0,27,1
677039,2,15,1
642377,4,11,1
191157,119,145,1
302983,6,19,1
269717,2,20,1
175751,1,19,1
619814,0,17,1
176174,1,29,1
32200,159,179,1
269717,2,21,1
273071,2,17,1
310419,9,36,1
677039,2,16,1
192883,4,22,1
335499,0,24,1
141812,236,253,1
191157,119,146,1
277689,7,29,1
642377,4,12,1
619814,0,18,1
507218,161,172,1
639588,0,28,1
260269,1,18,1
507694,9,32,1
243397,2,29,1
193977,10,28,1
569768,167,180,1
324197,3,27,1
620117,4,20,1
604688,630,651,1
315853,5,29,1
43119,8,21,1
348595,9,33,1
629629,578,590,2
312210,343,370,2
70148,6,13,1
629522,97,118,1
35173,1,16,1
248945,7,28,1
229776,39,53,1
302983,6,21,1
143170,2,13,1
175751,1,21,1
43119,8,24,1
277689,7,30,1
620117,4,23,1
35173,1,19,1
674876,137,149,1
348595,9,36,1
569768,167,183,1
256216,5,11,1
70148,6,16,1
500993,10,11,1
447658,4,23,1
377723,0,15,1
161132,9,20,1
528031,5,17,1
237910,9,32,1
378933,5,24,1
110688,0,20,1
321394,5,30,1
143274,9,31,1
513577,9,12,1
212482,6,13,1
483393,10,38,1
34454,2,23,2
462745,0,13,1
382973,0,17,1
316817,8,12,1
335877,3,11,1
623189,171,198,1
70046,1,15,1
302843,1,20,1
657837,10,30,1
213766,7,32,1
170825,6,12,1
228870,163,176,1
349318,10,18,1
474826,3,22,1
367429,6,20,1
500745,2,22,1
179601,8,26,1
379239,10,20,1
684910,7,27,1
578416,441,456,1
319493,5,28,1
613713,7,17,1
353899,9,17,1
206268,8,25,1
615717,144,159,1
453562,4,17,1
653475,2,29,1
252979,10,13,1
278660,3,19,1
330154,77,98,1
660988,139,167,1
17381,8,23,1
335850,0,20,1
383047,7,36,1
215350,0,24,1
507876,209,233,1
338776,5,24,1
107661,0,14,1
71399,0,12,1
338776,5,27,1
71399,0,15,1
110514,5,24,1
335850,0,23,1
278479,650,661,2
17345,12,21,1
242671,83,100,1
252979,10,16,1
215350,0,27,1
206268,8,28,1
2957,3,21,1
507876,209,236,1
374217,7,32,1
17381,8,26,1
620006,7,16,1
316726,7,36,1
327312,6,11,1
323931,3,14,1
378438,0,24,1
153104,138,155,1
321449,3,22,1
313435,4,15,1
